Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety
16/04/2004,Masur Dal,259,Patna,FAQ,Danapur,2550,2500,2510,Bihar,Masur Dal
28/04/2004,Masur Dal,259,Patna,FAQ,Danapur,2600,2525,2575,Bihar,Masur Dal
14/05/2004,Masur Dal,259,Patna,FAQ,Danapur,2500,2450,2475,Bihar,Masur Dal
15/05/2004,Masur Dal,259,Patna,FAQ,Danapur,2525,2440,2500,Bihar,Masur Dal
19/05/2004,Masur Dal,259,Patna,FAQ,Danapur,2300,2200,2250,Bihar,Masur Dal
27/05/2004,Masur Dal,259,Patna,FAQ,Danapur,2225,2180,2200,Bihar,Masur Dal
03/06/2004,Masur Dal,259,Patna,FAQ,Danapur,2200,2150,2160,Bihar,Masur Dal
10/06/2004,Masur Dal,259,Patna,FAQ,Danapur,2200,2140,2160,Bihar,Masur Dal
14/06/2004,Masur Dal,259,Patna,FAQ,Danapur,2150,2100,2125,Bihar,Masur Dal
21/06/2004,Masur Dal,259,Patna,FAQ,Danapur,2150,2100,2125,Bihar,Masur Dal
22/06/2004,Masur Dal,259,Patna,FAQ,Danapur,2150,2100,2130,Bihar,Masur Dal
23/06/2004,Masur Dal,259,Patna,FAQ,Danapur,2150,2100,2125,Bihar,Masur Dal
29/06/2004,Masur Dal,259,Patna,FAQ,Danapur,2200,2100,2126,Bihar,Masur Dal
04/08/2004,Masur Dal,259,Patna,FAQ,Danapur,2130,2100,2125,Bihar,Masur Dal
06/08/2004,Masur Dal,259,Patna,FAQ,Danapur,2200,2100,2150,Bihar,Masur Dal
09/08/2004,Masur Dal,259,Patna,FAQ,Danapur,2350,2300,2340,Bihar,Masur Dal
10/08/2004,Masur Dal,259,Patna,FAQ,Danapur,2400,2325,2350,Bihar,Masur Dal
26/08/2004,Masur Dal,259,Patna,FAQ,Danapur,2400,2330,2350,Bihar,Masur Dal
28/08/2004,Masur Dal,259,Patna,FAQ,Danapur,2360,2300,2350,Bihar,Masur Dal
02/09/2004,Masur Dal,259,Patna,FAQ,Danapur,2400,2320,2350,Bihar,Masur Dal
08/09/2004,Masur Dal,259,Patna,FAQ,Danapur,2375,2300,2350,Bihar,Masur Dal
17/09/2004,Masur Dal,259,Patna,FAQ,Danapur,2550,2480,2500,Bihar,Masur Dal
23/09/2004,Masur Dal,259,Patna,FAQ,Danapur,2500,2450,2460,Bihar,Masur Dal
24/09/2004,Masur Dal,259,Patna,FAQ,Danapur,2500,2400,2450,Bihar,Masur Dal
25/09/2004,Masur Dal,259,Patna,FAQ,Danapur,2500,2430,2470,Bihar,Masur Dal
28/09/2004,Masur Dal,259,Patna,FAQ,Danapur,2525,2470,2500,Bihar,Masur Dal
29/09/2004,Masur Dal,259,Patna,FAQ,Danapur,2525,2460,2500,Bihar,Masur Dal
01/10/2004,Masur Dal,259,Patna,FAQ,Danapur,2500,2400,2450,Bihar,Masur Dal
06/10/2004,Masur Dal,259,Patna,FAQ,Danapur,2500,2450,2475,Bihar,Masur Dal
09/10/2004,Masur Dal,259,Patna,FAQ,Danapur,2480,2425,2465,Bihar,Masur Dal
14/10/2004,Masur Dal,259,Patna,FAQ,Danapur,2500,2450,2475,Bihar,Masur Dal
16/10/2004,Masur Dal,259,Patna,FAQ,Danapur,2525,2460,2500,Bihar,Masur Dal
20/10/2004,Masur Dal,259,Patna,FAQ,Danapur,2500,2460,2475,Bihar,Masur Dal
30/11/2004,Masur Dal,259,Patna,FAQ,Danapur,2475,2400,2440,Bihar,Masur Dal
10/12/2004,Masur Dal,259,Patna,FAQ,Danapur,2450,2400,2435,Bihar,Masur Dal
20/12/2004,Masur Dal,259,Patna,FAQ,Danapur,2425,2375,2400,Bihar,Masur Dal
21/12/2004,Masur Dal,259,Patna,FAQ,Danapur,2425,2375,2400,Bihar,Masur Dal
29/12/2004,Masur Dal,259,Patna,FAQ,Danapur,2400,2370,2380,Bihar,Masur Dal
12/01/2005,Wheat,1,Patna,FAQ,Danapur,900,890,895,Bihar,Kalyan
05/02/2005,Wheat,1,Patna,FAQ,Danapur,875,850,865,Bihar,Kalyan
01/03/2005,Wheat,1,Patna,FAQ,Danapur,870,860,870,Bihar,Kalyan
04/03/2005,Wheat,1,Patna,FAQ,Danapur,875,865,865,Bihar,Kalyan
05/03/2005,Wheat,1,Patna,FAQ,Danapur,875,865,870,Bihar,Kalyan
14/03/2005,Wheat,1,Patna,FAQ,Danapur,880,860,870,Bihar,Kalyan
18/03/2005,Wheat,1,Patna,FAQ,Danapur,880,850,875,Bihar,Kalyan
21/03/2005,Wheat,1,Patna,FAQ,Danapur,885,875,880,Bihar,Kalyan
09/06/2005,Wheat,1,Patna,FAQ,Danapur,805,775,785,Bihar,Kalyan
17/06/2005,Wheat,1,Patna,FAQ,Danapur,825,800,805,Bihar,Kalyan
23/06/2005,Wheat,1,Patna,FAQ,Danapur,850,800,820,Bihar,Kalyan
22/03/2005,Wheat,1,Patna,FAQ,Danapur,900,850,875,Bihar,Other
01/06/2005,Wheat,1,Patna,FAQ,Danapur,800,775,785,Bihar,Other
11/06/2005,Wheat,1,Patna,FAQ,Danapur,800,780,785,Bihar,Other
07/07/2005,Wheat,1,Patna,FAQ,Danapur,875,835,860,Bihar,U.P. 301
30/06/2005,Wheat,1,Patna,FAQ,Danapur,875,830,850,Bihar,UP 308
06/07/2005,Wheat,1,Patna,FAQ,Danapur,860,830,850,Bihar,UP 308
13/07/2005,Wheat,1,Patna,FAQ,Danapur,870,845,860,Bihar,UP 308
21/07/2005,Wheat,1,Patna,FAQ,Danapur,880,855,875,Bihar,UP 308
04/08/2005,Wheat,1,Patna,FAQ,Danapur,920,875,905,Bihar,UP 308
12/08/2005,Wheat,1,Patna,FAQ,Danapur,925,875,900,Bihar,UP 308
16/08/2005,Wheat,1,Patna,FAQ,Danapur,915,875,900,Bihar,UP 308
19/08/2005,Wheat,1,Patna,FAQ,Danapur,925,860,900,Bihar,UP 308
22/08/2005,Wheat,1,Patna,FAQ,Danapur,920,870,900,Bihar,UP 308
24/08/2005,Wheat,1,Patna,FAQ,Danapur,920,870,915,Bihar,UP 308
27/08/2005,Wheat,1,Patna,FAQ,Danapur,900,835,885,Bihar,UP 308
31/08/2005,Wheat,1,Patna,FAQ,Danapur,925,840,900,Bihar,UP 308
13/09/2005,Wheat,1,Patna,FAQ,Danapur,910,850,900,Bihar,UP 308
17/09/2005,Wheat,1,Patna,FAQ,Danapur,915,870,905,Bihar,UP 308
26/09/2005,Wheat,1,Patna,FAQ,Danapur,915,875,910,Bihar,UP 308
01/10/2005,Wheat,1,Patna,FAQ,Danapur,920,870,910,Bihar,UP 308
16/11/2005,Wheat,1,Patna,FAQ,Danapur,925,890,900,Bihar,UP 308
26/11/2005,Wheat,1,Patna,FAQ,Danapur,910,875,900,Bihar,UP 308
29/11/2005,Wheat,1,Patna,FAQ,Danapur,900,875,900,Bihar,UP 308
30/11/2005,Wheat,1,Patna,FAQ,Danapur,915,875,900,Bihar,UP 308
10/12/2005,Wheat,1,Patna,FAQ,Danapur,925,885,900,Bihar,UP 308
19/05/2004,Onion,23,Patna,FAQ,Danapur,650,625,640,Bihar,Local
24/05/2004,Onion,23,Patna,FAQ,Danapur,650,600,625,Bihar,Local
25/05/2004,Onion,23,Patna,FAQ,Danapur,640,615,625,Bihar,Local
28/05/2004,Onion,23,Patna,FAQ,Danapur,500,475,480,Bihar,Local
10/06/2004,Onion,23,Patna,FAQ,Danapur,400,370,375,Bihar,Local
15/06/2004,Onion,23,Patna,FAQ,Danapur,380,360,375,Bihar,Local
16/06/2004,Onion,23,Patna,FAQ,Danapur,400,375,380,Bihar,Local
22/06/2004,Onion,23,Patna,FAQ,Danapur,500,475,485,Bihar,Local
29/06/2004,Onion,23,Patna,FAQ,Danapur,475,434,465,Bihar,Local
17/08/2004,Onion,23,Patna,FAQ,Danapur,650,600,630,Bihar,Local
04/09/2004,Onion,23,Patna,FAQ,Danapur,635,580,625,Bihar,Local
15/09/2004,Onion,23,Patna,FAQ,Danapur,625,585,610,Bihar,Local
21/09/2004,Onion,23,Patna,FAQ,Danapur,665,625,660,Bihar,Local
24/09/2004,Onion,23,Patna,FAQ,Danapur,660,600,650,Bihar,Local
25/09/2004,Onion,23,Patna,FAQ,Danapur,650,600,620,Bihar,Local
05/10/2004,Onion,23,Patna,FAQ,Danapur,650,600,625,Bihar,Local
13/10/2004,Onion,23,Patna,FAQ,Danapur,625,585,600,Bihar,Local
16/11/2004,Onion,23,Patna,FAQ,Danapur,700,650,675,Bihar,Local
19/03/2004,Onion,23,Patna,FAQ,Danapur,975,900,950,Bihar,Medium
23/03/2004,Onion,23,Patna,FAQ,Danapur,800,650,750,Bihar,Medium
27/03/2004,Onion,23,Patna,FAQ,Danapur,725,675,700,Bihar,Medium
29/03/2004,Onion,23,Patna,FAQ,Danapur,700,650,675,Bihar,Medium
31/03/2004,Onion,23,Patna,FAQ,Danapur,750,650,700,Bihar,Medium
15/04/2004,Onion,23,Patna,FAQ,Danapur,700,650,675,Bihar,Medium
16/04/2004,Onion,23,Patna,FAQ,Danapur,775,700,725,Bihar,Medium
21/05/2004,Onion,23,Patna,FAQ,Danapur,650,600,625,Bihar,Medium
02/06/2004,Onion,23,Patna,FAQ,Danapur,500,425,450,Bihar,Medium
01/07/2004,Onion,23,Patna,FAQ,Danapur,480,455,470,Bihar,Medium
05/07/2004,Onion,23,Patna,FAQ,Danapur,475,450,465,Bihar,Medium
07/07/2004,Onion,23,Patna,FAQ,Danapur,500,475,480,Bihar,Medium
12/07/2004,Onion,23,Patna,FAQ,Danapur,500,465,485,Bihar,Medium
04/08/2004,Onion,23,Patna,FAQ,Danapur,600,550,580,Bihar,Medium
11/08/2004,Onion,23,Patna,FAQ,Danapur,650,600,630,Bihar,Medium
12/08/2004,Onion,23,Patna,FAQ,Danapur,650,600,630,Bihar,Medium
20/08/2004,Onion,23,Patna,FAQ,Danapur,625,575,600,Bihar,Medium
28/08/2004,Onion,23,Patna,FAQ,Danapur,625,575,600,Bihar,Medium
30/08/2004,Onion,23,Patna,FAQ,Danapur,650,550,620,Bihar,Medium
27/09/2004,Onion,23,Patna,FAQ,Danapur,650,600,625,Bihar,Medium
15/10/2004,Onion,23,Patna,FAQ,Danapur,900,830,850,Bihar,Medium
16/10/2004,Onion,23,Patna,FAQ,Danapur,900,850,875,Bihar,Medium
01/11/2004,Onion,23,Patna,FAQ,Danapur,900,800,855,Bihar,Medium
03/11/2004,Onion,23,Patna,FAQ,Danapur,930,825,900,Bihar,Medium
28/12/2004,Onion,23,Patna,FAQ,Danapur,710,640,700,Bihar,Medium
14/02/2004,Onion,23,Patna,FAQ,Danapur,1180,1100,1150,Bihar,Nasik
17/02/2004,Onion,23,Patna,FAQ,Danapur,1150,1050,1125,Bihar,Nasik
20/02/2004,Onion,23,Patna,FAQ,Danapur,1080,1000,1050,Bihar,Nasik
04/03/2004,Onion,23,Patna,FAQ,Danapur,1080,1000,1050,Bihar,Nasik
11/03/2004,Onion,23,Patna,FAQ,Danapur,1060,1000,1050,Bihar,Nasik
12/08/2003,Masur Dal,259,Patna,FAQ,Danapur,2150,1275,2100,Bihar,Masur Dal
14/08/2003,Masur Dal,259,Patna,FAQ,Danapur,2150,2080,2100,Bihar,Masur Dal
26/08/2003,Masur Dal,259,Patna,FAQ,Danapur,2130,2075,2100,Bihar,Masur Dal
01/09/2003,Masur Dal,259,Patna,FAQ,Danapur,2110,2075,2100,Bihar,Masur Dal
02/09/2003,Masur Dal,259,Patna,FAQ,Danapur,2050,2000,2030,Bihar,Masur Dal
03/09/2003,Masur Dal,259,Patna,FAQ,Danapur,2100,2040,2050,Bihar,Masur Dal
11/09/2003,Masur Dal,259,Patna,FAQ,Danapur,2100,2050,2060,Bihar,Masur Dal
23/09/2003,Masur Dal,259,Patna,FAQ,Danapur,2100,2075,2080,Bihar,Masur Dal
24/09/2003,Masur Dal,259,Patna,FAQ,Danapur,2100,2050,2060,Bihar,Masur Dal
30/09/2003,Masur Dal,259,Patna,FAQ,Danapur,2070,2050,2060,Bihar,Masur Dal
15/10/2003,Masur Dal,259,Patna,FAQ,Danapur,2050,1950,2000,Bihar,Masur Dal
20/10/2003,Masur Dal,259,Patna,FAQ,Danapur,2050,2000,2025,Bihar,Masur Dal
22/10/2003,Masur Dal,259,Patna,FAQ,Danapur,2040,2000,2025,Bihar,Masur Dal
23/10/2003,Masur Dal,259,Patna,FAQ,Danapur,2050,2000,2025,Bihar,Masur Dal
01/11/2003,Masur Dal,259,Patna,FAQ,Danapur,2050,2000,2025,Bihar,Masur Dal
03/11/2003,Masur Dal,259,Patna,FAQ,Danapur,2040,2000,2030,Bihar,Masur Dal
04/11/2003,Masur Dal,259,Patna,FAQ,Danapur,2040,2000,2010,Bihar,Masur Dal
14/11/2003,Masur Dal,259,Patna,FAQ,Danapur,2350,2300,2325,Bihar,Masur Dal
15/11/2003,Masur Dal,259,Patna,FAQ,Danapur,2400,2300,2350,Bihar,Masur Dal
28/11/2003,Masur Dal,259,Patna,FAQ,Danapur,2550,2450,2500,Bihar,Masur Dal
16/12/2003,Masur Dal,259,Patna,FAQ,Danapur,2550,2475,2500,Bihar,Masur Dal
26/05/2003,Avare Dal,269,Patna,FAQ,Danapur,2900,2850,2875,Bihar,Other
14/08/2003,Avare Dal,269,Patna,FAQ,Danapur,2850,2750,2775,Bihar,Other
18/08/2003,Avare Dal,269,Patna,FAQ,Danapur,2800,2750,2775,Bihar,Other
26/08/2003,Avare Dal,269,Patna,FAQ,Danapur,2675,2600,2650,Bihar,Other
02/09/2003,Avare Dal,269,Patna,FAQ,Danapur,2700,2600,2640,Bihar,Other
03/09/2003,Avare Dal,269,Patna,FAQ,Danapur,2750,2600,2700,Bihar,Other
05/09/2003,Avare Dal,269,Patna,FAQ,Danapur,2750,2650,2675,Bihar,Other
06/10/2003,Avare Dal,269,Patna,FAQ,Danapur,2750,2730,2740,Bihar,Other
15/10/2003,Avare Dal,269,Patna,FAQ,Danapur,2750,2700,2740,Bihar,Other
05/11/2003,Avare Dal,269,Patna,FAQ,Danapur,2800,2700,2750,Bihar,Other
10/11/2003,Avare Dal,269,Patna,FAQ,Danapur,2800,2730,2750,Bihar,Other
18/11/2003,Avare Dal,269,Patna,FAQ,Danapur,2800,2700,2750,Bihar,Other
24/11/2003,Avare Dal,269,Patna,FAQ,Danapur,2800,2750,2780,Bihar,Other
28/11/2003,Avare Dal,269,Patna,FAQ,Danapur,2750,2700,2730,Bihar,Other
26/05/2003,Potato,24,Patna,FAQ,Danapur,280,250,260,Bihar,Desi
13/08/2003,Potato,24,Patna,FAQ,Danapur,380,330,350,Bihar,Local
18/08/2003,Potato,24,Patna,FAQ,Danapur,360,330,335,Bihar,Local
25/08/2003,Potato,24,Patna,FAQ,Danapur,375,325,350,Bihar,Local
28/08/2003,Potato,24,Patna,FAQ,Danapur,350,300,330,Bihar,Local
13/09/2003,Potato,24,Patna,FAQ,Danapur,330,300,325,Bihar,Local
22/09/2003,Potato,24,Patna,FAQ,Danapur,360,330,350,Bihar,Local
14/11/2003,Potato,24,Patna,FAQ,Danapur,800,700,750,Bihar,Other
25/11/2003,Potato,24,Patna,FAQ,Danapur,550,480,500,Bihar,Other
02/12/2003,Potato,24,Patna,FAQ,Danapur,550,500,530,Bihar,Other
08/12/2003,Potato,24,Patna,FAQ,Danapur,575,525,550,Bihar,Other
12/12/2003,Potato,24,Patna,FAQ,Danapur,525,480,500,Bihar,Other
13/10/2003,Potato,24,Patna,FAQ,Danapur,350,315,340,Bihar,Red
19/11/2003,Potato,24,Patna,FAQ,Danapur,380,350,370,Bihar,Red
21/11/2003,Potato,24,Patna,FAQ,Danapur,360,330,340,Bihar,Red
06/12/2003,Potato,24,Patna,FAQ,Danapur,365,340,360,Bihar,Red
13/12/2003,Potato,24,Patna,FAQ,Danapur,380,350,360,Bihar,Red
22/05/2003,Onion,23,Patna,FAQ,Danapur,460,385,400,Bihar,Local
30/05/2003,Onion,23,Patna,FAQ,Danapur,480,440,460,Bihar,Local
12/08/2003,Onion,23,Patna,FAQ,Danapur,750,700,725,Bihar,Local
06/09/2003,Onion,23,Patna,FAQ,Danapur,775,750,760,Bihar,Local
08/09/2003,Onion,23,Patna,FAQ,Danapur,780,750,770,Bihar,Local
09/09/2003,Onion,23,Patna,FAQ,Danapur,780,760,775,Bihar,Local
17/09/2003,Onion,23,Patna,FAQ,Danapur,675,600,650,Bihar,Local
22/09/2003,Onion,23,Patna,FAQ,Danapur,700,650,680,Bihar,Local
24/09/2003,Onion,23,Patna,FAQ,Danapur,650,580,600,Bihar,Local
08/10/2003,Onion,23,Patna,FAQ,Danapur,1000,950,975,Bihar,Local
09/10/2003,Onion,23,Patna,FAQ,Danapur,1000,900,950,Bihar,Local
13/10/2003,Onion,23,Patna,FAQ,Danapur,1000,975,980,Bihar,Local
15/10/2003,Onion,23,Patna,FAQ,Danapur,1050,1000,1020,Bihar,Local
18/10/2003,Onion,23,Patna,FAQ,Danapur,1065,1000,1040,Bihar,Local
23/10/2003,Onion,23,Patna,FAQ,Danapur,1050,1000,1020,Bihar,Local
07/11/2003,Onion,23,Patna,FAQ,Danapur,1150,1000,1125,Bihar,Nasik
13/11/2003,Onion,23,Patna,FAQ,Danapur,1150,1050,1100,Bihar,Nasik
15/11/2003,Onion,23,Patna,FAQ,Danapur,1000,900,950,Bihar,Nasik
07/05/2003,Wheat,1,Patna,FAQ,Danapur,660,650,655,Bihar,Kalyan
22/05/2003,Wheat,1,Patna,FAQ,Danapur,675,650,655,Bihar,Kalyan
29/05/2003,Wheat,1,Patna,FAQ,Danapur,675,640,650,Bihar,Kalyan
14/08/2003,Wheat,1,Patna,FAQ,Danapur,730,685,725,Bihar,Kalyan
18/08/2003,Wheat,1,Patna,FAQ,Danapur,725,680,700,Bihar,Kalyan
01/09/2003,Wheat,1,Patna,FAQ,Danapur,750,700,730,Bihar,Kalyan
06/09/2003,Wheat,1,Patna,FAQ,Danapur,750,710,725,Bihar,Kalyan
19/09/2003,Wheat,1,Patna,FAQ,Danapur,740,715,730,Bihar,Kalyan
22/09/2003,Wheat,1,Patna,FAQ,Danapur,760,725,750,Bihar,Kalyan
01/10/2003,Wheat,1,Patna,FAQ,Danapur,780,730,760,Bihar,Kalyan
17/10/2003,Wheat,1,Patna,FAQ,Danapur,780,740,760,Bihar,Kalyan
22/10/2003,Wheat,1,Patna,FAQ,Danapur,775,735,760,Bihar,Kalyan
28/10/2003,Wheat,1,Patna,FAQ,Danapur,800,750,775,Bihar,Kalyan
24/11/2003,Wheat,1,Patna,FAQ,Danapur,820,775,800,Bihar,Kalyan
20/11/2003,Onion,23,Patna,FAQ,Danapur,1050,900,1000,Bihar,Nasik
08/12/2003,Onion,23,Patna,FAQ,Danapur,850,825,840,Bihar,Nasik
13/12/2003,Onion,23,Patna,FAQ,Danapur,825,775,800,Bihar,Nasik
29/05/2003,Mustard Oil,324,Patna,FAQ,Danapur,6100,5825,6000,Bihar,Other
28/08/2003,Mustard Oil,324,Patna,FAQ,Danapur,6000,5900,5925,Bihar,Other
02/09/2003,Mustard Oil,324,Patna,FAQ,Danapur,6000,5860,5900,Bihar,Other
04/09/2003,Mustard Oil,324,Patna,FAQ,Danapur,5950,5900,5940,Bihar,Other
08/09/2003,Mustard Oil,324,Patna,FAQ,Danapur,6100,5940,6000,Bihar,Other
15/09/2003,Mustard Oil,324,Patna,FAQ,Danapur,5950,5850,5900,Bihar,Other
16/09/2003,Mustard Oil,324,Patna,FAQ,Danapur,5950,5800,5900,Bihar,Other
25/09/2003,Mustard Oil,324,Patna,FAQ,Danapur,5980,5900,5940,Bihar,Other
26/09/2003,Mustard Oil,324,Patna,FAQ,Danapur,5925,5800,5900,Bihar,Other
30/09/2003,Mustard Oil,324,Patna,FAQ,Danapur,5940,5830,5900,Bihar,Other
01/10/2003,Mustard Oil,324,Patna,FAQ,Danapur,5950,5840,5910,Bihar,Other
06/10/2003,Mustard Oil,324,Patna,FAQ,Danapur,5880,5750,5860,Bihar,Other
11/10/2003,Mustard Oil,324,Patna,FAQ,Danapur,5900,5800,5850,Bihar,Other
17/10/2003,Mustard Oil,324,Patna,FAQ,Danapur,5900,5825,5850,Bihar,Other
21/10/2003,Mustard Oil,324,Patna,FAQ,Danapur,5900,5825,5860,Bihar,Other
29/10/2003,Mustard Oil,324,Patna,FAQ,Danapur,5900,5775,5825,Bihar,Other
11/11/2003,Mustard Oil,324,Patna,FAQ,Danapur,5850,5700,5800,Bihar,Other
12/11/2003,Mustard Oil,324,Patna,FAQ,Danapur,5800,5700,5750,Bihar,Other
15/11/2003,Mustard Oil,324,Patna,FAQ,Danapur,5850,5750,5800,Bihar,Other
22/11/2003,Mustard Oil,324,Patna,FAQ,Danapur,5900,5800,5840,Bihar,Other
25/11/2003,Mustard Oil,324,Patna,FAQ,Danapur,5900,5825,5850,Bihar,Other
28/11/2003,Mustard Oil,324,Patna,FAQ,Danapur,5800,5500,5700,Bihar,Other
02/12/2003,Mustard Oil,324,Patna,FAQ,Danapur,5900,5600,5800,Bihar,Other
03/12/2003,Mustard Oil,324,Patna,FAQ,Danapur,5900,5600,5800,Bihar,Other
05/12/2003,Mustard Oil,324,Patna,FAQ,Danapur,5800,5600,5700,Bihar,Other
06/12/2003,Mustard Oil,324,Patna,FAQ,Danapur,5900,5700,5800,Bihar,Other
11/12/2003,Mustard Oil,324,Patna,FAQ,Danapur,5925,5750,5800,Bihar,Other
09/09/2003,Maize,4,Patna,FAQ,Danapur,500,480,490,Bihar,Deshi White
13/09/2003,Maize,4,Patna,FAQ,Danapur,510,490,500,Bihar,Deshi White
23/09/2003,Maize,4,Patna,FAQ,Danapur,500,480,490,Bihar,Deshi White
26/09/2003,Maize,4,Patna,FAQ,Danapur,530,500,510,Bihar,Deshi White
27/09/2003,Maize,4,Patna,FAQ,Danapur,525,500,505,Bihar,Deshi White
29/09/2003,Maize,4,Patna,FAQ,Danapur,525,500,510,Bihar,Deshi White
07/10/2003,Maize,4,Patna,FAQ,Danapur,510,495,500,Bihar,Deshi White
18/10/2003,Maize,4,Patna,FAQ,Danapur,520,500,505,Bihar,Deshi White
27/10/2003,Maize,4,Patna,FAQ,Danapur,525,500,510,Bihar,Deshi White
29/10/2003,Maize,4,Patna,FAQ,Danapur,525,500,505,Bihar,Deshi White
04/11/2003,Maize,4,Patna,FAQ,Danapur,525,505,510,Bihar,Deshi White
05/11/2003,Maize,4,Patna,FAQ,Danapur,520,500,510,Bihar,Deshi White
24/11/2003,Maize,4,Patna,FAQ,Danapur,540,520,525,Bihar,Deshi White
28/11/2003,Maize,4,Patna,FAQ,Danapur,530,520,525,Bihar,Deshi White
20/05/2003,Maize,4,Patna,FAQ,Danapur,620,590,600,Bihar,H.Y.V.(White)
10/12/2003,Maize,4,Patna,FAQ,Danapur,530,520,525,Bihar,H.Y.V.(White)
16/12/2003,Maize,4,Patna,FAQ,Danapur,530,520,525,Bihar,H.Y.V.(White)
06/12/2003,Arhar (Tur/Red Gram)(Whole),49,Patna,FAQ,Danapur,2775,2700,2750,Bihar,Arhar Dal(Tur)
11/12/2003,Arhar (Tur/Red Gram)(Whole),49,Patna,FAQ,Danapur,2725,2680,2700,Bihar,Arhar Dal(Tur)
21/05/2003,Rice,3,Patna,FAQ,Danapur,750,700,725,Bihar,Coarse
23/05/2003,Rice,3,Patna,FAQ,Danapur,725,700,710,Bihar,Coarse
28/08/2003,Rice,3,Patna,FAQ,Danapur,750,685,725,Bihar,Coarse
01/09/2003,Rice,3,Patna,FAQ,Danapur,765,725,750,Bihar,Coarse
02/09/2003,Rice,3,Patna,FAQ,Danapur,740,700,715,Bihar,Coarse
05/09/2003,Rice,3,Patna,FAQ,Danapur,740,700,730,Bihar,Coarse
06/09/2003,Rice,3,Patna,FAQ,Danapur,740,700,730,Bihar,Coarse
20/09/2003,Rice,3,Patna,FAQ,Danapur,730,700,720,Bihar,Coarse
24/09/2003,Rice,3,Patna,FAQ,Danapur,750,710,730,Bihar,Coarse
26/09/2003,Rice,3,Patna,FAQ,Danapur,730,700,710,Bihar,Coarse
27/09/2003,Rice,3,Patna,FAQ,Danapur,740,700,720,Bihar,Coarse
09/10/2003,Rice,3,Patna,FAQ,Danapur,750,725,735,Bihar,Coarse
11/10/2003,Rice,3,Patna,FAQ,Danapur,750,700,725,Bihar,Coarse
13/10/2003,Rice,3,Patna,FAQ,Danapur,740,700,725,Bihar,Coarse
22/10/2003,Rice,3,Patna,FAQ,Danapur,730,705,725,Bihar,Coarse
04/11/2003,Rice,3,Patna,FAQ,Danapur,715,700,705,Bihar,Coarse
07/11/2003,Rice,3,Patna,FAQ,Danapur,710,675,700,Bihar,Coarse
11/11/2003,Rice,3,Patna,FAQ,Danapur,710,685,705,Bihar,Coarse
14/11/2003,Rice,3,Patna,FAQ,Danapur,700,660,675,Bihar,Coarse
22/11/2003,Rice,3,Patna,FAQ,Danapur,725,680,700,Bihar,Coarse
25/11/2003,Rice,3,Patna,FAQ,Danapur,720,680,700,Bihar,Coarse
02/12/2003,Rice,3,Patna,FAQ,Danapur,720,680,700,Bihar,Coarse
